puuid,player,account_level,current_tier,current_elo,highest_tier,matches_count,avg_kills,avg_deaths,avg_assists,avg_kd,avg_kda,avg_hs_pct,avg_dmg_made,avg_dpr,avg_spr,avg_kpr,median_kd,median_kpr,kd_std,kd_cv,kills_std,kills_cv,hs_std,hs_cv,dpr_std,dpr_cv,score_cv,win_rate,max_win_streak,avg_margin,agent_diversity,top_agent_ratio,rank_gap,tier_range,tier_trend,perf_rank_ratio_kd,perf_rank_ratio_hs,perf_rank_ratio_dpr,perf_level_ratio,match_frequency,activity_span_days,level_range,dmg_efficiency,high_perf_rate,dominant_rate,avg_kd_diff,kd_diff_positive_rate,peak_tier_v3,peak_rr,peak_current_gap_v3,seasons_played,first_season_tier,latest_season_tier,seasonal_rank_growth,seasonal_avg_winrate,total_act_wins,avg_games_per_season,mmr_hist_count,avg_rr_change,rr_change_std,positive_rr_rate,max_rr_gain,elo_range,elo_velocity,max_rr_streak,avg_ability_total,avg_ultimate_casts,avg_afk_rounds,avg_rounds_in_spawn,avg_economy_spent,avg_loadout_value,economy_efficiency,party_count,solo_queue_rate,avg_session_playtime,avg_ff_outgoing,iso_score,lof_score,ocsvm_score,gmm_score,cluster,skill_cluster,rule_score,smurf_score,is_dbscan_noise,judgment,confidence,current_rank,highest_rank
10cf0e57-cf06-589e-b791-65f9b080e0c8,meta#1423,241,12,976,15,209,14.627,14.373,4.455,1.205,1.5416,0.12837,2690.84,134.933,212.451,0.73849,0.9231,0.70833,1.1554,0.9589,6.087,0.4162,0.06022,0.4691,47.348,0.3509,0.3991,0.4926,7,-0.033,17,0.3014,3,11,-0.0161,1.5063,0.16047,168.6663,1.0,0.254,822.76,219,0.49281,0.2249,0.0813,0.254,0.4306,15,0,3,14,12,5,-0.5,0.474,1001,144.07,0,0.0,0.0,0.0,0,0,0.0,0,42.67,1.667,0.0,0.0,2603.88,3742.14,1.8511,1,0.3333,122.33,0.0,6.49,0.88,3.36,46.66,0,低スキル帯,0.0,8.0,1,🟢 通常プレイヤー,高,Gold 1,Platinum 1
9a067e6e-9c57-5437-9640-4712d8848153,naruuuu#naruu,226,9,613,10,96,13.812,14.948,4.604,0.9834,1.3056,0.10659,2757.08,132.479,196.726,0.66344,0.8708,0.64853,0.5194,0.5282,6.02,0.4358,0.0467,0.4382,41.223,0.3112,0.4022,0.4516,4,-0.49,11,0.3854,1,7,-0.06028,1.639,0.17765,220.799,0.8703,0.1221,786.18,206,0.48943,0.1354,0.0521,-1.135,0.3958,10,0,1,14,9,4,-0.3571,0.4577,889,131.07,0,0.0,0.0,0.0,0,0,0.0,0,49.33,1.667,0.0,0.0,2417.86,3071.96,1.6269,2,0.6667,28.33,0.0,6.41,0.34,3.58,46.82,0,低スキル帯,0.0,7.9,1,🟢 通常プレイヤー,高,Silver 1,Silver 2
f499775f-c922-5778-8406-b0a85b61ea70,CloudWook#7520,116,15,1201,16,56,16.304,15.661,5.304,1.1178,1.4601,0.20134,3168.04,149.41,223.956,0.77065,1.0,0.74342,0.5592,0.5002,6.05,0.3711,0.0782,0.3884,49.638,0.3322,0.3479,0.5179,4,0.536,16,0.1607,1,7,-0.10256,1.1178,0.20134,149.4098,1.9272,0.0807,693.66,96,0.51581,0.1607,0.1071,0.643,0.4643,16,0,1,12,15,12,-0.25,0.5077,380,62.42,0,0.0,0.0,0.0,0,0,0.0,0,26.67,2.333,0.0,0.0,2224.85,3281.43,2.0096,2,0.6667,40.33,0.0,6.42,0.5,3.54,46.93,0,低スキル帯,0.0,7.9,1,🟢 通常プレイヤー,高,Platinum 1,Platinum 2
14cc61b0-b65d-52c4-9083-7bddbfe05c4c,俺はお前が守る#7974,247,16,1348,17,125,14.104,15.448,4.568,0.9833,1.3017,0.19709,2691.76,127.668,190.815,0.66962,0.8571,0.64286,0.515,0.5237,5.857,0.4153,0.08817,0.4474,40.788,0.3195,0.3941,0.4878,6,0.128,15,0.216,1,9,-0.03991,0.9218,0.18477,119.689,0.7962,0.2303,542.66,221,0.47904,0.136,0.08,-1.344,0.384,17,0,1,9,16,13,-0.3333,0.4801,1060,240.56,0,0.0,0.0,0.0,0,0,0.0,0,41.67,3.333,0.0,0.0,2530.38,3713.23,1.5544,1,0.3333,307.0,0.0,6.27,0.56,3.55,46.85,0,低スキル帯,0.0,7.9,1,🟢 通常プレイヤー,高,Platinum 2,Platinum 3
7a1946d5-c5d4-5cd8-ac27-c8141f17d5c5,MINImini#3921,212,14,1123,16,118,14.686,15.085,5.331,1.0363,1.4204,0.22526,2792.58,130.238,194.997,0.68661,1.0,0.69565,0.4506,0.4348,5.197,0.3539,0.09201,0.4085,36.023,0.2766,0.3396,0.5,7,0.186,19,0.1356,2,10,-0.0703,1.1103,0.24135,139.5404,0.9777,0.4011,294.16,184,0.49462,0.1271,0.0424,-0.398,0.4237,16,0,2,5,14,8,-1.2,0.4821,689,283.2,0,0.0,0.0,0.0,0,0,0.0,0,53.0,2.0,0.0,0.0,2369.31,3699.21,1.7496,2,0.6667,108.67,0.0,6.56,0.61,3.38,46.75,0,低スキル帯,0.0,7.9,1,🟢 通常プレイヤー,高,Gold 3,Platinum 2
534626f3-149c-50e7-90cc-875a01ef2487,GanGI#9086,299,13,1075,17,111,13.64,15.144,5.072,1.0045,1.3798,0.27786,2628.31,124.913,185.423,0.64995,0.8571,0.61905,0.5744,0.5718,5.748,0.4214,0.09199,0.3311,39.507,0.3163,0.3941,0.4167,6,-0.631,18,0.1441,4,8,-0.04722,1.159,0.3206,144.13,0.6719,0.09,1233.86,254,0.4792,0.1441,0.0721,-1.505,0.3784,17,0,4,22,13,8,-0.2273,0.458,826,77.45,0,0.0,0.0,0.0,0,0,0.0,0,60.33,3.0,0.0,0.0,2296.16,3523.87,1.7498,2,0.6667,68.33,0.0,6.4,0.25,3.68,46.38,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Gold 2,Platinum 3
20b55c6d-2379-5511-8815-d7b4c5d15df7,N0nqme001#00000,92,11,811,11,40,15.45,15.825,4.975,1.0034,1.3242,0.26097,2992.98,137.584,203.722,0.71488,0.9737,0.72222,0.3417,0.3405,4.858,0.3144,0.09203,0.3527,39.41,0.2864,0.3003,0.4872,3,0.25,12,0.175,0,5,-0.1378,1.3683,0.35586,187.6141,2.1813,0.113,353.98,60,0.50284,0.075,0.025,-0.375,0.45,11,0,0,7,11,7,-0.5714,0.463,256,75.29,0,0.0,0.0,0.0,0,0,0.0,0,46.33,2.0,0.0,0.0,2407.55,3422.12,1.6671,2,0.6667,51.67,0.0,6.28,0.41,3.6,46.66,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Silver 3,Silver 3
d158d152-7ffd-5bd5-807c-7c01f30ae934,ふわふわぱんけぇき#896,233,11,862,14,72,15.611,14.889,3.861,1.1207,1.3945,0.25302,2986.96,152.295,228.466,0.79461,1.059,0.75,0.5402,0.482,6.523,0.4178,0.08484,0.3353,47.069,0.3091,0.3952,0.5352,6,0.639,13,0.3194,3,9,-0.08271,1.5282,0.34503,207.6755,0.962,0.1215,592.82,212,0.51982,0.2083,0.0556,0.722,0.5139,14,0,3,10,11,6,-0.5,0.4783,768,155.1,0,0.0,0.0,0.0,0,0,0.0,0,22.33,2.333,0.0,0.0,2332.99,3490.12,1.9214,2,0.6667,64.33,0.0,6.44,0.36,3.46,46.78,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Silver 3,Gold 3
ac070c78-b417-502c-ab9b-a03a27e93b8b,Kirizakiez#9523,192,14,1149,15,99,15.495,15.848,4.818,1.0158,1.3253,0.28501,2937.75,138.209,208.04,0.73221,1.0,0.73913,0.3863,0.3803,5.231,0.3376,0.10322,0.3622,37.599,0.272,0.3264,0.4286,6,-0.909,10,0.3131,1,11,-0.06173,1.0883,0.30537,148.0808,1.0581,0.1004,986.25,176,0.49296,0.1313,0.0101,-0.354,0.4242,15,0,1,16,14,4,-0.6667,0.4262,657,82.56,0,0.0,0.0,0.0,0,0,0.0,0,37.33,3.0,0.0,0.0,2551.42,3955.76,1.5925,1,0.3333,82.67,0.0,5.98,0.47,3.71,47.15,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Gold 3,Platinum 1
2b0df11c-48ef-5edc-8b05-7b5c22b0c83d,muke72#0210,134,14,1110,14,39,12.744,13.744,5.282,1.0401,1.4684,0.16246,2476.62,119.156,173.208,0.61349,1.0,0.625,0.6093,0.5858,5.476,0.4297,0.06651,0.4094,36.917,0.3098,0.4036,0.5128,5,0.282,13,0.2308,0,10,-0.28471,1.1144,0.17406,127.6668,1.5524,0.0996,391.42,114,0.48572,0.1795,0.1026,-1.0,0.4615,14,0,0,7,14,5,-1.2857,0.4792,386,111.57,0,0.0,0.0,0.0,0,0,0.0,0,37.33,1.333,0.0,0.0,2192.66,3834.95,1.8974,1,0.3333,162.33,0.0,5.95,0.79,3.59,46.95,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Gold 3,Gold 3
8b95dae5-83ba-5c42-ad88-328022322db4,noa#3717,250,14,1130,17,116,14.388,14.56,6.672,1.0575,1.5558,0.18938,2759.16,130.532,196.005,0.6816,1.0,0.66667,0.4753,0.4495,5.129,0.3565,0.07581,0.4003,35.965,0.2755,0.3416,0.5,5,-0.103,17,0.2328,3,10,-0.05415,1.133,0.2029,139.8558,0.846,0.095,1221.04,225,0.50358,0.1379,0.0517,-0.172,0.431,17,0,3,20,14,7,-0.35,0.4728,769,79.0,0,0.0,0.0,0.0,0,0,0.0,0,58.33,0.667,0.0,0.0,2169.97,3190.08,1.9493,2,0.6667,186.67,0.0,6.3,0.21,3.69,46.64,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Gold 3,Platinum 3
aa4f5d3d-864f-55de-b4d7-5e9bbd6b028a,ngzasrky#1556,219,12,906,17,238,14.966,14.202,6.319,1.1339,1.5994,0.19391,2838.66,134.952,204.587,0.71398,1.0588,0.71429,0.5543,0.4888,5.401,0.3609,0.08061,0.4157,36.046,0.2671,0.3391,0.5107,8,0.176,17,0.3067,5,10,-0.02895,1.4174,0.24239,168.6901,1.0355,0.1916,1242.08,183,0.51367,0.1849,0.0714,0.765,0.5126,17,0,5,18,12,8,-0.2353,0.4803,659,72.61,0,0.0,0.0,0.0,0,0,0.0,0,47.33,1.0,0.0,0.0,2561.81,3315.18,1.7705,1,0.3333,258.33,0.0,5.33,0.28,3.47,46.45,0,低スキル帯,2.0,7.8,1,🟢 通常プレイヤー,高,Gold 1,Platinum 3
408d87a3-b603-5cec-aaaf-e0a9915983c8,とっとと寝太郎#zzZ,347,12,942,17,190,14.595,14.716,5.553,1.0591,1.4615,0.17734,2770.45,134.44,206.356,0.70786,1.0,0.71429,0.5528,0.5219,5.496,0.3766,0.07651,0.4314,38.588,0.287,0.3455,0.4574,8,-0.726,18,0.3158,5,13,-0.04639,1.3239,0.22167,168.0504,0.6104,0.1514,1255.07,304,0.49955,0.1158,0.0474,-0.121,0.4684,17,0,5,19,12,4,-0.4211,0.4712,1152,123.95,0,0.0,0.0,0.0,0,0,0.0,0,27.33,2.0,0.0,0.0,2551.32,3266.76,1.6605,2,0.6667,16.0,0.0,6.36,0.22,3.68,46.62,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Gold 1,Platinum 3
464e631b-9b57-581d-9924-1d9c12bc2f43,シャバドゥビタッチ#ヘンシーン,198,13,1022,13,38,14.474,15.316,5.5,1.0245,1.4045,0.14835,2713.79,127.864,197.668,0.6861,1.0,0.73913,0.4944,0.4826,5.129,0.3543,0.06405,0.4317,35.534,0.2779,0.3259,0.6216,6,1.079,15,0.2368,0,5,-0.05317,1.1821,0.17118,147.5354,1.0349,0.0544,697.99,173,0.48449,0.1316,0.0263,-0.842,0.4474,13,0,0,10,13,11,-0.2222,0.3792,311,63.5,0,0.0,0.0,0.0,0,0,0.0,0,88.33,2.333,0.0,0.0,2517.74,3317.31,1.6277,1,0.3333,118.0,0.0,5.39,0.82,3.74,47.53,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Gold 2,Gold 2
0e804d57-0331-5982-8639-bea794821d21,ジニー#312,71,11,871,11,36,16.028,16.083,5.167,1.0268,1.3958,0.22203,3147.61,149.029,217.243,0.74955,0.9258,0.70486,0.333,0.3243,6.379,0.398,0.08309,0.3742,38.414,0.2578,0.3713,0.4857,5,-0.361,9,0.3333,0,6,-0.1327,1.4002,0.30276,203.2208,2.8925,0.0923,390.03,42,0.50609,0.1667,0.0,-0.056,0.3889,11,0,0,10,11,5,-0.6,0.425,195,41.3,0,0.0,0.0,0.0,0,0,0.0,0,34.33,1.667,0.0,0.0,2425.55,3576.85,1.6933,1,0.3333,285.67,0.0,5.81,0.59,3.51,47.46,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Silver 3,Silver 3
d16d4424-4dd4-54d6-92eb-844b3d045306,大判ボタンを鬼込め#7216,287,12,998,16,77,12.961,15.545,5.182,0.8676,1.2058,0.18945,2476.4,119.215,183.926,0.62309,0.8,0.6,0.4397,0.5068,5.423,0.4184,0.08156,0.4305,38.876,0.3261,0.3788,0.4211,4,-1.455,16,0.2208,4,10,-0.09176,1.0845,0.23681,149.0184,0.6046,0.0904,851.99,229,0.46341,0.1169,0.013,-2.584,0.2208,16,0,4,14,12,10,-0.1429,0.4827,692,100.43,0,0.0,0.0,0.0,0,0,0.0,0,45.67,1.333,0.0,0.0,2574.39,3432.0,1.3481,1,0.3333,108.0,0.0,6.12,0.23,3.87,46.8,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Gold 1,Platinum 2
60231b05-edb6-553d-8cd8-d3cfef9d82ba,有機物#8282,415,13,1053,15,323,15.536,15.836,4.365,1.0578,1.3436,0.27882,3053.92,147.237,220.419,0.75114,1.0,0.75,0.5216,0.4932,5.73,0.3689,0.10458,0.3751,42.424,0.2881,0.3482,0.4953,8,-0.204,19,0.3065,2,9,-0.01845,1.2205,0.32172,169.8884,0.5098,0.3308,976.46,382,0.50659,0.161,0.0557,-0.3,0.4551,15,0,2,16,13,7,-0.375,0.4718,1146,147.19,0,0.0,0.0,0.0,0,0,0.0,0,65.67,2.333,0.0,0.0,2353.47,3745.73,1.7978,1,0.3333,118.0,0.0,6.19,0.42,3.41,47.14,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Gold 2,Platinum 1
d7111ded-293e-5a76-b6b4-0e41eb172da0,トラヴィススコットがほしいです#Coach,122,10,753,12,61,16.656,14.885,4.541,1.2032,1.5316,0.17039,3059.59,148.83,232.194,0.81006,1.1053,0.77273,0.608,0.5053,6.869,0.4124,0.08386,0.4922,44.352,0.298,0.3944,0.5738,6,0.738,12,0.1803,2,7,-0.0918,1.8049,0.25558,223.2453,1.9725,0.2174,280.56,99,0.52014,0.2131,0.1475,1.77,0.5246,12,0,2,5,10,6,-0.8,0.4681,454,179.4,0,0.0,0.0,0.0,0,0,0.0,0,39.0,2.333,0.0,0.0,2543.91,3320.29,1.892,1,0.3333,77.33,0.0,6.49,0.51,3.27,46.67,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Silver 2,Gold 1
fb5c6378-923e-5244-91d5-dab1b4ae9048,愛の力は無限大#YURI,268,16,1341,17,97,15.258,14.464,6.536,1.1797,1.6691,0.21919,2818.34,136.11,210.623,0.73826,1.0714,0.75,0.8561,0.7256,5.721,0.3749,0.08115,0.3702,40.277,0.2959,0.3585,0.5104,6,0.237,16,0.3918,1,11,-0.07823,1.106,0.20549,127.6033,0.8804,0.0761,1273.88,239,0.50671,0.1649,0.0825,0.794,0.5258,17,0,1,21,16,7,-0.4286,0.4818,678,64.43,0,0.0,0.0,0.0,0,0,0.0,0,44.0,2.667,0.0,0.0,2631.39,3415.12,1.7933,1,0.3333,98.0,0.0,6.23,0.37,3.59,46.84,0,低スキル帯,0.0,7.8,1,🟢 通常プレイヤー,高,Platinum 2,Platinum 3
2d08e79f-fa33-5f2e-8e58-92b81692514f,SuperPanicNow#NqNq4,328,12,950,13,140,14.414,15.493,6.643,0.9735,1.4154,0.15258,2833.99,134.977,205.011,0.68728,0.9231,0.66667,0.478,0.491,5.808,0.4029,0.06734,0.4414,41.284,0.3059,0.3685,0.5109,7,0.171,9,0.3214,1,8,-0.03823,1.2169,0.19073,168.7209,0.5936,0.1315,1064.59,300,0.49064,0.1286,0.0357,-1.079,0.4071,13,0,1,18,12,6,-0.3333,0.4863,1049,120.44,0,0.0,0.0,0.0,0,0,0.0,0,47.67,4.0,0.0,0.0,2815.85,3849.76,1.3829,1,0.3333,93.67,0.0,5.83,0.33,3.73,47.02,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 1,Gold 2
49d506f4-7dc7-52ac-a87e-2798b433f3e4,aun#0415,305,12,912,16,65,14.508,14.615,5.8,1.0543,1.4833,0.27798,2660.18,122.052,185.685,0.66873,0.9286,0.65217,0.4707,0.4465,5.26,0.3626,0.11343,0.408,35.606,0.2917,0.3572,0.6,6,0.4,15,0.1846,4,5,0.02761,1.3179,0.34748,152.5655,0.6913,0.0527,1233.96,173,0.4907,0.1231,0.0462,-0.108,0.4308,16,0,4,26,12,5,-0.2692,0.4464,779,62.04,0,0.0,0.0,0.0,0,0,0.0,0,30.33,3.0,0.0,0.0,2431.59,3387.06,1.7343,1,0.3333,44.33,0.0,5.39,0.42,3.79,47.74,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 1,Platinum 2
3fade27c-3d8a-5428-a062-1c65d94041ef,EVEKI#8101,245,12,900,13,43,14.558,15.465,4.093,0.976,1.2458,0.2513,2911.72,139.062,199.941,0.69446,0.9412,0.7,0.3509,0.3595,4.957,0.3405,0.09236,0.3675,37.648,0.2707,0.332,0.5,3,-0.837,17,0.2093,1,5,-0.0346,1.22,0.31413,173.828,0.7967,0.1267,339.29,101,0.49522,0.093,0.0,-0.907,0.3721,13,0,1,8,12,7,-0.625,0.4573,339,85.5,0,0.0,0.0,0.0,0,0,0.0,0,45.0,2.0,0.0,0.0,2296.4,3409.73,1.7,1,0.3333,216.33,0.0,5.67,0.32,3.62,47.69,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 1,Gold 2
f2b0a535-fb36-5ef9-b3e0-4d6afe1f4864,Akame#0519,86,14,1144,14,33,14.273,14.727,4.364,1.1033,1.4356,0.18844,2569.73,128.341,201.322,0.71872,0.9231,0.65217,0.6444,0.5841,4.433,0.3106,0.09152,0.4856,34.998,0.2727,0.3036,0.5152,3,0.182,11,0.303,0,7,-0.22025,1.1821,0.2019,137.5077,2.5657,0.1483,222.48,65,0.48156,0.1515,0.0606,-0.455,0.3636,14,0,0,4,14,9,-1.25,0.5054,248,124.75,0,0.0,0.0,0.0,0,0,0.0,0,51.33,2.333,0.0,0.0,2304.71,3622.58,1.9148,2,0.6667,69.0,0.0,5.91,0.52,3.48,46.71,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 3,Gold 3
3820c963-3a29-5368-ad60-43107706d555,下次看海约在哪#51877,87,13,1055,15,108,16.25,17.278,5.407,0.9877,1.3112,0.14258,3161.23,148.77,231.352,0.76556,0.8944,0.72078,0.4586,0.4643,6.226,0.3831,0.06332,0.4441,41.372,0.2781,0.3597,0.5288,5,0.139,13,0.3056,2,7,-0.01495,1.1396,0.16451,171.658,2.2705,0.1306,827.09,66,0.48174,0.1111,0.0278,-1.028,0.3889,15,0,2,12,13,12,-0.0909,0.379,254,44.58,0,0.0,0.0,0.0,0,0,0.0,0,48.0,2.0,0.0,0.0,2476.04,3901.04,1.5956,1,0.3333,147.67,0.0,5.51,0.73,3.55,47.18,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 2,Platinum 1
e32067b1-f1c2-5457-94be-bca6a28b4aa5,山田浅右衛門#6449,324,13,1043,16,122,14.631,15.172,5.238,1.0179,1.3845,0.13554,2632.67,124.974,198.886,0.69643,0.8284,0.62019,0.5682,0.5582,6.934,0.4739,0.0643,0.4744,45.311,0.3626,0.4493,0.4874,4,-0.246,21,0.1475,3,7,-0.04667,1.1745,0.15639,144.2011,0.6283,0.0959,1272.32,265,0.47182,0.1475,0.0656,-0.541,0.3689,16,0,3,22,13,4,-0.4091,0.4845,1076,99.18,0,0.0,0.0,0.0,0,0,0.0,0,53.33,2.667,0.0,0.0,2554.88,3180.17,1.5936,1,0.3333,87.33,0.0,5.64,0.41,3.73,47.23,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 2,Platinum 2
02b04dac-ccc0-53e2-98e9-3038c00696de,potetomen#7137,171,9,654,11,54,16.093,15.204,4.019,1.1126,1.3867,0.25345,2936.85,140.442,215.031,0.76788,1.0526,0.73799,0.5833,0.5243,6.482,0.4028,0.08993,0.3548,45.414,0.3234,0.3879,0.4906,4,-0.148,17,0.2593,2,6,-0.06072,1.8544,0.42242,234.0707,1.3013,0.1731,311.94,113,0.50749,0.1296,0.0556,0.889,0.5,11,0,2,6,9,6,-0.5,0.4781,439,154.0,0,0.0,0.0,0.0,0,0,0.0,0,30.0,2.0,0.0,0.0,2561.39,3555.59,1.7375,2,0.6667,189.33,0.0,6.12,0.42,3.34,46.82,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Silver 1,Silver 3
2a430f7e-c833-5a68-bb95-0ee01ad92315,mMo0243#0810,130,13,1047,13,33,16.242,15.727,5.273,1.0624,1.4193,0.17092,3051.58,146.694,228.528,0.77896,0.9412,0.75,0.4011,0.3776,6.277,0.3864,0.05475,0.3203,34.248,0.2335,0.373,0.5312,3,0.273,7,0.303,0,6,-0.16277,1.2258,0.19722,169.2629,1.6344,0.0677,487.69,97,0.50037,0.2424,0.0,0.515,0.4848,13,0,0,8,13,7,-0.75,0.4208,341,87.25,0,0.0,0.0,0.0,0,0,0.0,0,43.0,2.667,0.0,0.0,2633.78,3451.14,1.6135,1,0.3333,61.0,0.0,5.82,0.35,3.63,47.19,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 2,Gold 2
dc899931-7edc-5161-b13a-3f51272c1f97,DFM Gon#01 94,123,14,1124,14,71,12.944,14.62,4.761,0.989,1.3429,0.17884,2602.61,132.297,194.896,0.66102,0.8696,0.63636,0.6036,0.6103,5.612,0.4335,0.07552,0.4223,44.016,0.3327,0.3892,0.5634,11,0.197,19,0.169,0,8,-0.10406,1.0597,0.19161,141.7469,1.6082,0.1926,368.65,99,0.48134,0.1549,0.0704,-1.676,0.3521,14,0,0,7,14,6,-1.1429,0.474,398,114.43,0,0.0,0.0,0.0,0,0,0.0,0,41.67,2.0,0.0,0.0,2157.73,3327.4,1.8335,1,0.3333,177.67,0.0,5.2,0.96,3.52,47.38,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 3,Gold 3
920fef94-5306-5cad-a1b0-862aab693520,マスカキポーネ#5638,202,12,960,13,111,16.234,15.396,4.288,1.1413,1.4401,0.25936,3040.7,146.171,220.919,0.78357,1.05,0.76667,0.6441,0.5644,5.663,0.3488,0.09166,0.3534,44.271,0.3029,0.3332,0.4444,4,-0.468,21,0.2523,1,8,-0.0325,1.4266,0.32421,182.7135,1.13,0.0946,1173.05,179,0.51017,0.1712,0.0811,0.838,0.5135,13,0,1,17,12,6,-0.3529,0.4232,788,96.24,0,0.0,0.0,0.0,0,0,0.0,0,28.33,2.0,0.0,0.0,2539.82,3345.18,1.7975,1,0.3333,392.0,0.0,6.08,0.5,3.46,46.84,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 1,Gold 2
33e01133-2aea-5df2-8f72-87da2b5067e0,デスロール志村#6505,182,13,1032,15,104,15.279,16.144,4.519,0.9934,1.2698,0.13405,2955.73,140.067,215.553,0.72781,0.9443,0.70833,0.431,0.4339,5.84,0.3822,0.05274,0.3934,39.559,0.2824,0.3688,0.4902,8,0.365,9,0.6827,2,9,-0.05597,1.1462,0.15468,161.6154,1.0916,0.1255,828.66,162,0.49661,0.125,0.0385,-0.865,0.4135,15,0,2,8,13,7,-0.75,0.421,684,177.75,0,0.0,0.0,0.0,0,0,0.0,0,42.67,2.667,0.0,0.0,2639.82,3534.06,1.5052,1,0.3333,143.0,0.0,5.67,0.48,3.62,47.09,0,低スキル帯,0.0,7.7,1,🟢 通常プレイヤー,高,Gold 2,Platinum 1
cdd138e7-02bf-5f60-8a17-94059b8283c0,haniwa#6035,229,13,1000,14,83,13.735,15.458,6.145,0.9609,1.394,0.21463,2740.65,134.503,202.015,0.67636,0.8333,0.625,0.536,0.5578,5.962,0.4341,0.09339,0.4351,44.582,0.3315,0.399,0.4024,8,-0.916,21,0.1566,1,9,-0.07343,1.1087,0.24765,155.1962,0.8392,0.0697,1190.34,208,0.4869,0.1566,0.0361,-1.723,0.3614,14,0,1,20,13,5,-0.4,0.4722,644,65.55,0,0.0,0.0,0.0,0,0,0.0,0,58.0,2.0,0.0,0.0,2383.04,3399.87,1.6128,2,0.6667,51.67,0.0,5.72,0.28,3.73,46.79,0,低スキル帯,0.0,7.6,1,🟢 通常プレイヤー,高,Gold 2,Gold 3
ca7fa0d2-e225-55ca-a569-34cc57e9d428,あの人はいないけれど花はまだ咲く#2030,156,10,768,11,28,14.036,14.393,4.179,1.0286,1.3173,0.14448,2683.36,137.59,212.823,0.72748,0.9545,0.69697,0.5321,0.5174,7.134,0.5083,0.06504,0.4502,44.644,0.3245,0.4713,0.5357,6,-0.143,8,0.4286,1,4,-0.11905,1.5428,0.21671,206.3857,1.3187,0.0843,332.19,87,0.49455,0.2143,0.0714,-0.357,0.4643,11,0,1,8,10,8,-0.25,0.4599,156,39.0,0,0.0,0.0,0.0,0,0,0.0,0,40.0,2.0,0.0,0.0,2494.41,3404.0,1.6494,1,0.3333,213.67,0.0,5.6,0.44,3.45,47.06,0,低スキル帯,0.0,7.6,1,🟢 通常プレイヤー,高,Silver 2,Silver 3
7f83b7ee-dea0-5704-bb3d-a736e7a8e567,mgmgpig#ovo,228,13,1000,14,112,13.857,16.08,5.446,0.9795,1.3335,0.28433,2672.45,130.988,195.498,0.68114,0.7895,0.63158,0.7196,0.7346,6.176,0.4457,0.08356,0.2939,45.603,0.3481,0.4213,0.4955,7,-0.08,16,0.2857,1,8,-0.04342,1.1302,0.32807,151.1405,0.8592,0.224,499.92,202,0.47021,0.125,0.0804,-2.223,0.3125,14,0,1,9,13,6,-0.875,0.4163,825,192.78,0,0.0,0.0,0.0,0,0,0.0,0,54.0,2.333,0.0,0.0,2675.07,3389.46,1.4646,2,0.6667,106.33,0.0,5.65,0.66,3.46,46.87,0,低スキル帯,0.0,7.6,1,🟢 通常プレイヤー,高,Gold 2,Gold 3
d9f7c2d7-3830-50c0-ab7a-405143f7d0fe,背筋ZOZOTOWN#前澤友作,322,15,1245,19,81,16.099,15.395,4.062,1.1058,1.3681,0.25183,3104.33,144.606,218.242,0.74957,1.0588,0.77273,0.466,0.4214,5.749,0.3571,0.09583,0.3806,37.529,0.2595,0.3289,0.519,5,0.049,10,0.3951,4,7,0.00313,1.1058,0.25183,144.6061,0.6869,0.0661,1224.67,205,0.52281,0.1605,0.0617,0.704,0.5185,19,0,4,26,15,7,-0.3077,0.4705,822,63.77,0,0.0,0.0,0.0,0,0,0.0,0,34.0,2.667,0.0,0.0,2540.33,3566.75,1.7413,1,0.3333,78.0,0.0,5.85,0.23,3.71,46.89,0,低スキル帯,0.0,7.6,1,🟢 通常プレイヤー,高,Platinum 1,Diamond 2
